plant_id,model_family,fit_scope,candidate_id,hyperparameters,train_row_count,validation_row_count,validation_mae,selected,fit_status
PS_035,HistGradientBoosting,restricted_B1,HistGradientBoosting_00,"{""l2_regularization"": 0, ""learning_rate"": 0.05, ""max_leaf_nodes"": 15}",3267,1628,0.05079377664665415,False,ok
PS_035,HistGradientBoosting,restricted_B1,HistGradientBoosting_01,"{""l2_regularization"": 1, ""learning_rate"": 0.05, ""max_leaf_nodes"": 15}",3267,1628,0.05068187028468693,True,ok
PS_035,HistGradientBoosting,restricted_B1,HistGradientBoosting_02,"{""l2_regularization"": 0, ""learning_rate"": 0.05, ""max_leaf_nodes"": 31}",3267,1628,0.051907742979637427,False,ok
PS_035,HistGradientBoosting,restricted_B1,HistGradientBoosting_03,"{""l2_regularization"": 1, ""learning_rate"": 0.05, ""max_leaf_nodes"": 31}",3267,1628,0.05106812404133315,False,ok
PS_035,HistGradientBoosting,restricted_B1,HistGradientBoosting_04,"{""l2_regularization"": 0, ""learning_rate"": 0.1, ""max_leaf_nodes"": 15}",3267,1628,0.05113740092952661,False,ok
PS_035,HistGradientBoosting,restricted_B1,HistGradientBoosting_05,"{""l2_regularization"": 1, ""learning_rate"": 0.1, ""max_leaf_nodes"": 15}",3267,1628,0.05112562524726817,False,ok
PS_035,HistGradientBoosting,restricted_B1,HistGradientBoosting_06,"{""l2_regularization"": 0, ""learning_rate"": 0.1, ""max_leaf_nodes"": 31}",3267,1628,0.051782390788688494,False,ok
PS_035,HistGradientBoosting,restricted_B1,HistGradientBoosting_07,"{""l2_regularization"": 1, ""learning_rate"": 0.1, ""max_leaf_nodes"": 31}",3267,1628,0.051490349805758256,False,ok
PS_035,HistGradientBoosting,restricted_B2,HistGradientBoosting_00,"{""l2_regularization"": 0, ""learning_rate"": 0.05, ""max_leaf_nodes"": 15}",3222,1628,0.05037052822850263,False,ok
PS_035,HistGradientBoosting,restricted_B2,HistGradientBoosting_01,"{""l2_regularization"": 1, ""learning_rate"": 0.05, ""max_leaf_nodes"": 15}",3222,1628,0.050218587634012116,True,ok
PS_035,HistGradientBoosting,restricted_B2,HistGradientBoosting_02,"{""l2_regularization"": 0, ""learning_rate"": 0.05, ""max_leaf_nodes"": 31}",3222,1628,0.052213733089229955,False,ok
PS_035,HistGradientBoosting,restricted_B2,HistGradientBoosting_03,"{""l2_regularization"": 1, ""learning_rate"": 0.05, ""max_leaf_nodes"": 31}",3222,1628,0.05182565766242652,False,ok
PS_035,HistGradientBoosting,restricted_B2,HistGradientBoosting_04,"{""l2_regularization"": 0, ""learning_rate"": 0.1, ""max_leaf_nodes"": 15}",3222,1628,0.050468127024286526,False,ok
PS_035,HistGradientBoosting,restricted_B2,HistGradientBoosting_05,"{""l2_regularization"": 1, ""learning_rate"": 0.1, ""max_leaf_nodes"": 15}",3222,1628,0.051344733235014,False,ok
PS_035,HistGradientBoosting,restricted_B2,HistGradientBoosting_06,"{""l2_regularization"": 0, ""learning_rate"": 0.1, ""max_leaf_nodes"": 31}",3222,1628,0.05178319658055123,False,ok
PS_035,HistGradientBoosting,restricted_B2,HistGradientBoosting_07,"{""l2_regularization"": 1, ""learning_rate"": 0.1, ""max_leaf_nodes"": 31}",3222,1628,0.05224347906929275,False,ok
