replicate_id,rho_abs,valid_abs,reason_abs,rho_rel,valid_rel,reason_rel
1192,-0.12484476772182376,True,,-0.15845097194414173,True,
1193,-0.40398544108875334,True,,-0.4380455026841471,True,
1194,-0.1908664512272953,True,,-0.20563654229939318,True,
1195,-0.14869549991244965,True,,-0.15321309753108037,True,
1196,-0.3852123344573132,True,,-0.40962713189659383,True,
1197,-0.014204545454545454,True,,-0.013888888888888888,True,
1198,-0.381503568286245,True,,-0.3954834294652459,True,
1199,-0.46655452980754186,True,,-0.47760522609920203,True,
1200,-0.2611403657777023,True,,-0.31451597682275445,True,
1201,-0.09718320005763273,True,,-0.10251422808155032,True,
1202,-0.204590110802763,True,,-0.2135232037595965,True,
1203,-0.449342117682593,True,,-0.4853415891114341,True,
1204,-0.3373804004047067,True,,-0.3478804681213801,True,
1205,-0.24344878138171155,True,,-0.2538940809968847,True,
1206,-0.3270092411089331,True,,-0.3180481657798936,True,
1207,-0.2400268228804231,True,,-0.29177473841365437,True,
1208,-0.4065330607494068,True,,-0.43584080700759553,True,
1209,-0.3067148619086683,True,,-0.29874213836477986,True,
1210,-0.42048083093315824,True,,-0.45689385007984,True,
1211,-0.2696722281386818,True,,-0.2855020444654807,True,
1212,-0.12006043879800798,True,,-0.16213632649285373,True,
1213,-0.06689924888687106,True,,-0.07661672521047895,True,
1214,-0.28784635683917315,True,,-0.3100131945462542,True,
1215,-0.18228137883530354,True,,-0.17715582297586127,True,
1216,-0.1547939930689257,True,,-0.16659082157734448,True,
1217,-0.19866403959825077,True,,-0.20327742803594598,True,
1218,-0.19810830300692617,True,,-0.2153146958694595,True,
1219,-0.34015848836455564,True,,-0.3776171647112206,True,
1220,-0.2689877295244097,True,,-0.2657319399954489,True,
1221,-0.10873226497907523,True,,-0.09941818924160457,True,
1222,-0.44780836348646547,True,,-0.47528969907937524,True,
1223,-0.25790608892894396,True,,-0.266553927475621,True,
1224,-0.1992249713421995,True,,-0.1968309037605121,True,
1225,-0.3386766133879992,True,,-0.3580665546632963,True,
1226,-0.2405149051490515,True,,-0.30881990638088197,True,
1227,-0.3624210014584346,True,,-0.4143736833576406,True,
1228,-0.18530329560683576,True,,-0.22126248447083452,True,
1229,-0.28119355753586195,True,,-0.3332139178720165,True,
1230,-0.09381454125389435,True,,-0.104561206987083,True,
1231,-0.14784504444071775,True,,-0.1714573201408687,True,
1232,-0.2922042380170459,True,,-0.32330518414262255,True,
1233,-0.4095801037194,True,,-0.40652109837410677,True,
1234,-0.22189846683354192,True,,-0.24119993742177723,True,
1235,-0.1876604257889174,True,,-0.2376377774422467,True,
1236,-0.20718540825585524,True,,-0.22041476533014215,True,
1237,-0.16105608016958953,True,,-0.20383888995952978,True,
1238,-0.32363348427486205,True,,-0.3296216563976938,True,
1239,-0.44500657695031876,True,,-0.47657593848021856,True,
1240,-0.4551558994782346,True,,-0.479535200262143,True,
1241,-0.18444183408943615,True,,-0.1906391769280622,True,
1242,-0.21674289511747,True,,-0.23001446385989602,True,
1243,-0.36356719223191386,True,,-0.38346107138717983,True,
1244,-0.37650452212173063,True,,-0.37689562454167685,True,
1245,-0.3993770010768775,True,,-0.4686007097273115,True,
1246,-0.3826327689518025,True,,-0.41448090082157435,True,
1247,-0.3125322905797615,True,,-0.29524986577249196,True,
1248,-0.4687582578614841,True,,-0.45621831984048816,True,
1249,-0.3106920148243717,True,,-0.33606547009195664,True,
1250,-0.26420742720007917,True,,-0.2933645067913605,True,
1251,-0.370285602980205,True,,-0.393391931046237,True,
1252,-0.028184388768330373,True,,-0.03938975471822187,True,
1253,-0.2921774446418706,True,,-0.3779582816956087,True,
1254,-0.21729611384783798,True,,-0.27705112960760997,True,
1255,-0.3674574863635506,True,,-0.3936356944680369,True,
1256,-0.09848987719880518,True,,-0.09924701294390972,True,
1257,-0.38113171928830997,True,,-0.4280239747038558,True,
1258,-0.3053888023522411,True,,-0.3033585942559112,True,
1259,-0.3613831802206039,True,,-0.3626999159314892,True,
1260,-0.3244285916827723,True,,-0.36263441060808443,True,
1261,-0.3607644783590318,True,,-0.35022839841083714,True,
1262,-0.23447341775480954,True,,-0.24643970176338317,True,
1263,-0.3710925548665368,True,,-0.39110643473848383,True,
1264,-0.4854959415767935,True,,-0.5377015080603225,True,
1265,-0.3117871837221348,True,,-0.3392101482560128,True,
1266,-0.06851013231462039,True,,-0.10003288891137703,True,
1267,-0.3964776920496478,True,,-0.42844682992284466,True,
1268,-0.02282703006175675,True,,-0.02739498800592048,True,
1269,-0.391647323029308,True,,-0.4350525580780917,True,
1270,-0.4827519293060469,True,,-0.503664561969161,True,
1271,-0.47410843652214146,True,,-0.5074454225566473,True,
1272,-0.25253112854914966,True,,-0.2532737579523232,True,
1273,-0.19369690808316797,True,,-0.23160539203706781,True,
1274,-0.04854413839357987,True,,-0.07984304293192103,True,
1275,-0.18980009316833088,True,,-0.19425596986207036,True,
1276,-0.24204332709280557,True,,-0.2855583585725335,True,
1277,-0.25524198672518794,True,,-0.27058915531921135,True,
1278,-0.22557838367575514,True,,-0.2204333064995975,True,
1279,-0.24853140754604203,True,,-0.3016114097017741,True,
1280,-0.2766930935195046,True,,-0.2577341274536873,True,
1281,-0.17783606955852416,True,,-0.1875791243404195,True,
1282,-0.3375930693221933,True,,-0.35200628940512707,True,
1283,-0.361210189471554,True,,-0.37059522906073716,True,
1284,-0.3192758616491557,True,,-0.36096129731309123,True,
1285,-0.08573983564347276,True,,-0.10812685980357391,True,
1286,-0.14247014110766731,True,,-0.17947206131928897,True,
1287,-0.32693447787593277,True,,-0.3658763639214303,True,
1288,-0.35200222610103465,True,,-0.3704940426500721,True,
1289,-0.11675007819831092,True,,-0.16147951204253988,True,
1290,-0.26259807926500284,True,,-0.28340861093554903,True,
1291,-0.20989538765157997,True,,-0.2441854190275754,True,
1292,-0.4010345598495186,True,,-0.4291419012157235,True,
1293,-0.19717494804955676,True,,-0.20380356156456322,True,
1294,-0.18984538669258158,True,,-0.205250957869666,True,
1295,-0.15506834108096856,True,,-0.16484346693185936,True,
1296,-0.3045822102425876,True,,-0.32306507508663845,True,
1297,-0.20320841551610783,True,,-0.22077580539119002,True,
1298,-0.3012748825766048,True,,-0.3244832712776455,True,
1299,-0.11508285163776494,True,,-0.14782273603082852,True,
1300,-0.4479126113541118,True,,-0.46888955046144687,True,
1301,-0.3415107580666836,True,,-0.35774117928120286,True,
1302,-0.11368836291913215,True,,-0.12980933596318212,True,
1303,-0.22448460665806047,True,,-0.24954035128897234,True,
1304,-0.1977052989750612,True,,-0.1823000954396448,True,
1305,-0.18364872732074158,True,,-0.2331034648325201,True,
1306,-0.31974252977707307,True,,-0.3775034448911792,True,
1307,-0.14891743228820706,True,,-0.20213155007575362,True,
1308,-0.20809821825518962,True,,-0.194692383981396,True,
1309,-0.3240028994973673,True,,-0.3130899561092569,True,
1310,-0.3044437054798117,True,,-0.31329961321035404,True,
1311,-0.21885671417854463,True,,-0.27136984246061513,True,
1312,-0.2256723655887374,True,,-0.25823292179033575,True,
1313,-0.2013569906031403,True,,-0.2457293824491879,True,
1314,-0.35287793896315783,True,,-0.3747581165340787,True,
1315,-0.28307288342663334,True,,-0.3628124943017086,True,
1316,-0.2862583347039994,True,,-0.3182433543783291,True,
1317,-0.20143053995714752,True,,-0.2202442113312146,True,
1318,-0.3136618433890912,True,,-0.31955436231338763,True,
1319,-0.26587154169518035,True,,-0.3054257503177241,True,
1320,-0.028241883727903136,True,,-0.04804373759991834,True,
1321,-0.2555512118842846,True,,-0.27812744331508993,True,
1322,-0.32525551150828313,True,,-0.39222229687861615,True,
1323,-0.39829572799592333,True,,-0.42479404354103556,True,
1324,-0.3333789409902074,True,,-0.3611735501651649,True,
1325,-0.1776912758738592,True,,-0.18416138449804056,True,
1326,-0.18834604548890263,True,,-0.2232987471082709,True,
1327,-0.36201546486858216,True,,-0.3726496586658615,True,
1328,-0.1575272013513386,True,,-0.23792807330445698,True,
1329,-0.35632090761750407,True,,-0.34301053484602917,True,
1330,-0.6323517073579998,True,,-0.6470509270911989,True,
1331,-0.0007802287995622612,True,,-0.003090516673590775,True,
1332,-0.1229020979020979,True,,-0.18664335664335666,True,
1333,-0.4290480075000304,True,,-0.46299295045840283,True,
1334,-0.34648286244665444,True,,-0.3560515689489095,True,
1335,-0.36570098213046764,True,,-0.4050632911392405,True,
1336,-0.25105987254177947,True,,-0.3181441061969494,True,
1337,-0.21291753668211474,True,,-0.31827004147780963,True,
1338,-0.07641618271054536,True,,-0.10693963747286912,True,
1339,-0.1349001246541607,True,,-0.1290626615183485,True,
1340,-0.2952989648000128,True,,-0.2691121506498888,True,
1341,-0.3615323854660348,True,,-0.3560821484992101,True,
1342,-0.3565850642361509,True,,-0.36684452790436717,True,
1343,-0.3742956644232274,True,,-0.37096963531069027,True,
1344,-0.21102328151654212,True,,-0.20232574902092693,True,
1345,-0.5392156862745098,True,,-0.5817149826437752,True,
1346,-0.3326490111544515,True,,-0.3555053719291042,True,
1347,-0.45698011511983144,True,,-0.4849377884748123,True,
1348,-0.14734874343645726,True,,-0.14623860352054716,True,
1349,-0.09738654781199352,True,,-0.12242706645056727,True,
1350,-0.2335160861962424,True,,-0.2401951116896094,True,
1351,-0.2992486714311893,True,,-0.33241707898112516,True,
1352,-0.155,True,,-0.1554149377593361,True,
1353,-0.1400003502197629,True,,-0.16427057978881748,True,
1354,-0.21782231643862016,True,,-0.23219117363653882,True,
1355,-0.254407433525532,True,,-0.24979259136350437,True,
1356,-0.3193981154585961,True,,-0.3539723892771055,True,
1357,-0.16883990106380425,True,,-0.1735946017337848,True,
1358,-0.35923387196555395,True,,-0.36241369924030586,True,
1359,-0.08474885659523979,True,,-0.07691995659625389,True,
1360,-0.219444022482151,True,,-0.2300774722770773,True,
1361,-0.49444844989185294,True,,-0.5425138187935592,True,
1362,-0.2819974450108144,True,,-0.3026903277216327,True,
1363,-0.24951127168345252,True,,-0.2909851278117344,True,
1364,-0.3570811122316669,True,,-0.38069682562551027,True,
1365,-0.38161200893809166,True,,-0.44258388732812254,True,
1366,-0.32399524285957,True,,-0.36371358994204595,True,
1367,-0.49421440183609067,True,,-0.4622900130693953,True,
1368,-0.3177672936087325,True,,-0.3520952176167769,True,
1369,-0.20778293815692986,True,,-0.23269616230750428,True,
1370,-0.3178724157999949,True,,-0.3382423644322984,True,
1371,-0.14121615461755857,True,,-0.15622815814264443,True,
1372,-0.20502066166827507,True,,-0.224643060401356,True,
1373,-0.20633459165822668,True,,-0.20046825469898852,True,
1374,-0.2872617818455454,True,,-0.2975517561206097,True,
1375,-0.20875081867857945,True,,-0.21440092278516898,True,
1376,-0.15608003845083604,True,,-0.18565176696769622,True,
1377,-0.28631693185597507,True,,-0.29331862976771866,True,
1378,-0.15206249228109175,True,,-0.2427133506236878,True,
1379,0.00875900301748611,True,,0.0035278431672759055,True,
1380,-0.37140700519850495,True,,-0.409659236172829,True,
1381,-0.2639796787508883,True,,-0.2802185340678282,True,
1382,-0.24157413199874883,True,,-0.27371363778542385,True,
1383,-0.2796888437182394,True,,-0.2957743726057384,True,
1384,-0.4238749917434915,True,,-0.4539947347065873,True,
1385,-0.3195882125366825,True,,-0.3647300829425253,True,
1386,-0.13753092944483147,True,,-0.12705695822422947,True,
1387,-0.2612335608854619,True,,-0.2632568365209218,True,
1388,-0.28475444658176147,True,,-0.35641027978594414,True,
1389,-0.3082286891732489,True,,-0.33824078359936094,True,
1390,-0.23917779444861215,True,,-0.27937584396099024,True,
1391,-0.20179014161448922,True,,-0.27332576935468056,True,
1392,-0.4542038797656775,True,,-0.47606357437818114,True,
1393,-0.3204644152278052,True,,-0.35832500111925264,True,
1394,-0.292940710357043,True,,-0.3301249184301296,True,
1395,-0.4128224534271932,True,,-0.45365515606335544,True,
1396,-0.22286050434291957,True,,-0.26293421692388036,True,
1397,-0.3193907347486386,True,,-0.33683213637439824,True,
1398,-0.2724211815120906,True,,-0.2680976430976431,True,
1399,-0.19663640147369393,True,,-0.23340167409165882,True,
1400,-0.39761345852895147,True,,-0.4274452269170579,True,
1401,-0.19371111732090068,True,,-0.22960696934488353,True,
1402,-0.17124016166773026,True,,-0.17190871243200534,True,
1403,-0.19924563552563165,True,,-0.28536303790328976,True,
1404,-0.28961040963261026,True,,-0.3321616329802815,True,
1405,-0.32715541506084095,True,,-0.35475808995923314,True,
1406,-0.21916976550049327,True,,-0.24115251321747488,True,
1407,-0.1062052203853262,True,,-0.14157320438492113,True,
1408,-0.24804423935301834,True,,-0.3042871028319603,True,
1409,-0.23699580842437984,True,,-0.24533315009505485,True,
1410,-0.121563911629126,True,,-0.14576877418559117,True,
1411,-0.1853566594563141,True,,-0.23350157489279344,True,
1412,-0.3716686050827745,True,,-0.4051124693771498,True,
1413,-0.286906918481403,True,,-0.317602620928888,True,
1414,-0.22448089631344134,True,,-0.2678876924625138,True,
1415,-0.3136590687259574,True,,-0.3183543536646827,True,
1416,-0.35164090342611015,True,,-0.3935325884950915,True,
1417,-0.32763477036225647,True,,-0.32317502542837023,True,
1418,-0.34285546760480795,True,,-0.4218938727645852,True,
1419,-0.27311117410727376,True,,-0.27784240315154596,True,
1420,-0.18844591276396266,True,,-0.20520686510239616,True,
1421,-0.31827026301663985,True,,-0.33910359634997317,True,
1422,-0.1275906571855151,True,,-0.15438925019611813,True,
1423,-0.40882488327743804,True,,-0.39875057539291114,True,
1424,-0.29518875706345354,True,,-0.3041313012172653,True,
1425,-0.3090527053055507,True,,-0.3019786377166871,True,
1426,-0.30406787618632414,True,,-0.33253965592407525,True,
1427,-0.34498799891124143,True,,-0.36661470318956774,True,
1428,-0.14763225940395977,True,,-0.22269407168337013,True,
1429,-0.25399966459835654,True,,-0.2988428643300352,True,
1430,-0.5396597816509103,True,,-0.5338202129725047,True,
1431,-0.2144632444316987,True,,-0.22719306630978556,True,
1432,-0.1976001065139966,True,,-0.2225393602503079,True,
1433,-0.25657947046195434,True,,-0.30422777508728055,True,
1434,-0.14894328890871578,True,,-0.16199185858473206,True,
1435,-0.12375199261683027,True,,-0.14331739239869118,True,
1436,-0.06398406781392024,True,,-0.05897972731450748,True,
1437,-0.25011413629949364,True,,-0.27494396945297583,True,
1438,-0.4010676246616237,True,,-0.4065828421079262,True,
1439,-0.4585944886025421,True,,-0.44472845687874224,True,
1440,-0.4018699957466178,True,,-0.4450754042578594,True,
1441,-0.123846902150213,True,,-0.16567709905739492,True,
1442,-0.36378997035100585,True,,-0.3426052858099276,True,
1443,-0.331283113572083,True,,-0.32803250607497114,True,
1444,-0.24735211470567045,True,,-0.24960972212215096,True,
1445,-0.2440930223443708,True,,-0.2915643998961411,True,
1446,-0.013859303090072321,True,,-0.022748191978961208,True,
1447,-0.41508565718718365,True,,-0.421265070537346,True,
1448,-0.4139660380678652,True,,-0.4229404346423439,True,
1449,-0.2650184014343682,True,,-0.3195998867604039,True,
1450,-0.17410257573237783,True,,-0.20965181500687904,True,
1451,-0.29328100365636844,True,,-0.3268927577068867,True,
1452,-0.3445900775884772,True,,-0.361708161983672,True,
1453,-0.43062910000471943,True,,-0.4594742555099344,True,
1454,-0.12776884049003837,True,,-0.1675782700160871,True,
1455,-0.16544456707436916,True,,-0.1923257185189665,True,
1456,-0.30352455286829305,True,,-0.3014245213678205,True,
1457,-0.23030775934577072,True,,-0.259695382089764,True,
1458,-0.30468873656143086,True,,-0.36037889764163006,True,
1459,-0.25628507773408493,True,,-0.2967287159570971,True,
1460,-0.08656887663636291,True,,-0.0709522178045846,True,
1461,-0.26538177177755046,True,,-0.27830499204958625,True,
1462,-0.33084572354363206,True,,-0.346881238957245,True,
1463,-0.19245533167866558,True,,-0.2247059367629149,True,
1464,-0.026641544601795013,True,,-0.03203063271135963,True,
1465,-0.1561208581821781,True,,-0.1974709856227265,True,
1466,-0.25361225584998126,True,,-0.260052044835512,True,
1467,-0.21790334909265918,True,,-0.2834696939671036,True,
1468,-0.12775596496526728,True,,-0.15419980536259606,True,
1469,-0.11984220715181473,True,,-0.19586524295958993,True,
1470,-0.1956981194874355,True,,-0.22205857879846896,True,
1471,-0.2677749427887524,True,,-0.27214141042165346,True,
1472,-0.22705498893332568,True,,-0.21255031031337504,True,
1473,-0.3104632789062679,True,,-0.352233952412577,True,
1474,-0.35600067964280996,True,,-0.4302894145632351,True,
1475,-0.2819678889626898,True,,-0.29841277112297016,True,
1476,-0.060809959426425746,True,,-0.08555731962400141,True,
1477,-0.34221420476884296,True,,-0.3372649691250954,True,
1478,-0.11925296673367486,True,,-0.1547240775565787,True,
1479,-0.1917969406622962,True,,-0.18579353072545204,True,
1480,-0.21937621459747045,True,,-0.22977794768868076,True,
1481,-0.40587563510930874,True,,-0.4475947419941267,True,
1482,-0.24892156267087914,True,,-0.24914433845717643,True,
1483,-0.28855664756700694,True,,-0.30500006324390644,True,
1484,-0.14922400331431848,True,,-0.16252907995793364,True,
1485,-0.2651997315028491,True,,-0.3136566078226743,True,
1486,-0.2661592418476233,True,,-0.3021565554809343,True,
1487,-0.4136038655792903,True,,-0.44867394013599493,True,
1488,-0.08772818445205341,True,,-0.11428976639585064,True,
1489,-0.2834415840542744,True,,-0.2826001209603198,True,
1490,-0.11967906216969347,True,,-0.12784664168348228,True,
1491,-0.3996980838060919,True,,-0.45056122324754694,True,
1492,-0.29806658456004537,True,,-0.3364416554258792,True,
1493,-0.2898339701556713,True,,-0.3231962943780477,True,
1494,-0.33717145454367736,True,,-0.3717731924501745,True,
1495,-0.47461572853552875,True,,-0.4940721212401523,True,
1496,-0.4714838709677419,True,,-0.5522346041055719,True,
1497,-0.1912441790102344,True,,-0.1824567865505538,True,
1498,-0.46505260687605116,True,,-0.4700590605076857,True,
1499,-0.24742633109902618,True,,-0.27051979258884534,True,
1500,-0.2421365453397854,True,,-0.24040079949505574,True,
1501,-0.35463205205608106,True,,-0.3738847521298719,True,
1502,-0.2740717693424601,True,,-0.2698921385604646,True,
1503,-0.14851821770583457,True,,-0.17239295090946868,True,
1504,-0.2617673557844498,True,,-0.30238390922151603,True,
1505,-0.30293785013545144,True,,-0.30609400068383263,True,
1506,-0.2624258037728015,True,,-0.30555162358803045,True,
1507,-0.3575530649935487,True,,-0.3870265894198902,True,
1508,-0.43725934314835785,True,,-0.4814080785201963,True,
1509,-0.31909833784501734,True,,-0.35924810888759584,True,
1510,-0.13854186743293675,True,,-0.15147267534561001,True,
1511,-0.449836191944498,True,,-0.46788976681441513,True,
1512,-0.24581776670817768,True,,-0.24789331672893317,True,
1513,-0.30455291696533865,True,,-0.32878581173260574,True,
1514,-0.30702553820604733,True,,-0.316179597788444,True,
1515,-0.20198882250915398,True,,-0.23223742532279823,True,
1516,-0.37914310018057273,True,,-0.41466071721709025,True,
1517,-0.44311931984755204,True,,-0.48336558194077983,True,
1518,-0.08584664099607123,True,,-0.11915326127323547,True,
1519,-0.12376237623762376,True,,-0.1404383995100541,True,
1520,-0.24746147005072172,True,,-0.27339894256423286,True,
1521,-0.3509734704259222,True,,-0.37904456536819225,True,
1522,-0.1241673064064783,True,,-0.18493846115747506,True,
1523,-0.2281535070091466,True,,-0.28454333978832497,True,
1524,-0.30126443638212774,True,,-0.29655091483390217,True,
1525,0.04905537987513176,True,,0.03883888753750101,True,
1526,-0.16782411799678695,True,,-0.19380668665325795,True,
1527,-0.5380825292547732,True,,-0.5502243599143619,True,
1528,-0.25537416249882045,True,,-0.29381900537888084,True,
1529,-0.4268573466939067,True,,-0.46233420890488697,True,
1530,-0.44637074192213105,True,,-0.49794248703401595,True,
1531,-0.2914083569752373,True,,-0.307519876711849,True,
1532,-0.1383872322553549,True,,-0.15634187316253675,True,
1533,-0.1467924257753065,True,,-0.14714293680445467,True,
1534,-0.22981950160407014,True,,-0.27312939499011635,True,
1535,-0.24020459006492526,True,,-0.27951834516080326,True,
1536,-0.41310715690989375,True,,-0.4320814934639094,True,
1537,-0.31533742331288345,True,,-0.3887116564417178,True,
1538,-0.09356486210418795,True,,-0.0822267620020429,True,
1539,-0.13560759044873671,True,,-0.16697754004100446,True,
1540,-0.4847271147999807,True,,-0.51165371809101,True,
1541,-0.34640535210470197,True,,-0.398529869688706,True,
1542,-0.12190566385184017,True,,-0.12124799410727909,True,
1543,-0.10511655182524557,True,,-0.14956751209500074,True,
1544,-0.4117104183757178,True,,-0.40907847962811045,True,
1545,-0.21680055664494907,True,,-0.2360048073881966,True,
1546,-0.31161335279191155,True,,-0.32263111531837124,True,
1547,-0.18109629172770025,True,,-0.2064451468660859,True,
1548,-0.5068001849876832,True,,-0.5369645031287458,True,
1549,-0.24608313483409938,True,,-0.2804710302948972,True,
1550,-0.3462955824531648,True,,-0.3431038470434045,True,
1551,-0.19794319414151507,True,,-0.23181712948860106,True,
1552,-0.5330794438048003,True,,-0.5452509584118831,True,
1553,-0.08059743306893594,True,,-0.11004885223512108,True,
1554,-0.187051724792228,True,,-0.22386247201244736,True,
1555,-0.3824879814184627,True,,-0.4245005011493425,True,
1556,-0.28274797893395054,True,,-0.31951293146825,True,
1557,-0.2690656575387864,True,,-0.2970119230206013,True,
1558,-0.3991978916007792,True,,-0.4511745158702876,True,
1559,-0.3505392912172573,True,,-0.3590488863986553,True,
1560,-0.24083039304176582,True,,-0.32035046452048177,True,
1561,-0.3295340130402057,True,,-0.33921152699439877,True,
1562,-0.15052788869019915,True,,-0.18963329495627465,True,
1563,-0.3201622480297352,True,,-0.3448696000863678,True,
1564,-0.3282835051246045,True,,-0.3839520344009836,True,
1565,-0.28332532193184407,True,,-0.3194778252839831,True,
1566,-0.24993192900814376,True,,-0.30633183989702717,True,
1567,-0.26222200569994886,True,,-0.3177112513092831,True,
1568,-0.5068448088261343,True,,-0.5232672891520534,True,
1569,-0.31500324306794225,True,,-0.3197664991081563,True,
1570,-0.24341903887358432,True,,-0.23829201101928374,True,
1571,-0.1341375868891496,True,,-0.11974506679740164,True,
1572,-0.24857977909080556,True,,-0.2947353771018637,True,
1573,-0.2895276667367978,True,,-0.28432042920260886,True,
1574,-0.131611150288298,True,,-0.1418156552038827,True,
1575,-0.3251783788268481,True,,-0.33354766448187173,True,
1576,-0.18343207251000052,True,,-0.17956352220365587,True,
1577,-0.37235271467077397,True,,-0.3655966674834599,True,
1578,-0.4043973325490243,True,,-0.4351294409997539,True,
1579,-0.40773200150532285,True,,-0.39547255018274363,True,
1580,-0.37557210127490115,True,,-0.43066368466249566,True,
1581,-0.22660263229885408,True,,-0.22190137491514433,True,
1582,-0.20714346274500736,True,,-0.23906860591486115,True,
1583,-0.2053291273050657,True,,-0.23214255751128413,True,
1584,-0.1633502422486749,True,,-0.18584205133394896,True,
1585,-0.5292058587715353,True,,-0.5399417251696423,True,
1586,-0.15067716088775437,True,,-0.1626705564165679,True,
1587,-0.223998416272797,True,,-0.25641533245898396,True,
1588,-0.269164265129683,True,,-0.27684918347742554,True,
1589,-0.15015368269267257,True,,-0.17643785021313196,True,
1590,-0.28130974699756833,True,,-0.30749478712280115,True,
1591,-0.1747782852371494,True,,-0.20256063155497642,True,
1592,-0.21805180988198036,True,,-0.25573397332805503,True,
1593,-0.27329504265878546,True,,-0.2644366730130406,True,
1594,-0.059828760527375555,True,,-0.07460648188678584,True,
1595,-0.3311882621705975,True,,-0.39644132694102124,True,
1596,-0.250382169211316,True,,-0.2857304621888388,True,
1597,-0.3077593050770381,True,,-0.32109356333001904,True,
1598,-0.24465756544403255,True,,-0.2545263610713969,True,
1599,-0.15090759721461544,True,,-0.1678663641342618,True,
1600,-0.17743792139450748,True,,-0.1982087966301089,True,
1601,-0.4292618859994747,True,,-0.39591979686542333,True,
1602,-0.1991632706424066,True,,-0.19603829057212646,True,
1603,-0.27279628528410743,True,,-0.29713931449827297,True,
1604,-0.1359891001102965,True,,-0.14598066567183546,True,
1605,-0.1465605724396133,True,,-0.18349152973147342,True,
1606,-0.3604937534516471,True,,-0.4093168350821679,True,
1607,-0.10255475191960939,True,,-0.09732774164792642,True,
1608,-0.1869718895241675,True,,-0.25503263533000353,True,
1609,-0.09726087337008839,True,,-0.0847641550713223,True,
1610,-0.450928040660083,True,,-0.5051950976292341,True,
1611,-0.33614825240441004,True,,-0.3356595511767926,True,
1612,-0.2693914797560156,True,,-0.28115844579991356,True,
1613,-0.05996013065616294,True,,-0.09883274089730042,True,
1614,-0.28910886331419233,True,,-0.27714374954950627,True,
1615,-0.21969334735902585,True,,-0.20987536259602818,True,
1616,-0.32037335679030443,True,,-0.3517470556614377,True,
1617,-0.16795129375951293,True,,-0.20801217656012178,True,
1618,-0.19514376011716641,True,,-0.2283357743004702,True,
1619,-0.1911642705417947,True,,-0.26391408593230076,True,
1620,-0.43187869403478296,True,,-0.46044904356364597,True,
1621,-0.42704857026241866,True,,-0.4137955871407649,True,
1622,-0.24297275108487432,True,,-0.2755385276985027,True,
1623,-0.4434776519196765,True,,-0.437245049808295,True,
1624,-0.4540746578316741,True,,-0.4912909918458594,True,
1625,-0.2194187859611369,True,,-0.2687317059826566,True,
1626,-0.2520357031005324,True,,-0.2207563419981209,True,
1627,-0.18417579839490122,True,,-0.20304206297226757,True,
1628,-0.0737981014596305,True,,-0.08264009390629784,True,
1629,-0.20867851608089233,True,,-0.21858916716092372,True,
1630,-0.20302664575669757,True,,-0.2677078289525984,True,
1631,-0.24641910704102513,True,,-0.2881486699540438,True,
1632,-0.23723893943688124,True,,-0.25778173040274427,True,
1633,-0.3637350500769325,True,,-0.3861257162275692,True,
1634,-0.3962459841643267,True,,-0.4326477954010776,True,
1635,-0.28090616052295114,True,,-0.3275707862875391,True,
1636,-0.3352880809265504,True,,-0.35477691443092413,True,
1637,-0.3128468113083498,True,,-0.3214990138067061,True,
1638,-0.17209735741271562,True,,-0.2011060579971437,True,
1639,-0.31334071315957196,True,,-0.3317231894267217,True,
1640,-0.0996895390444117,True,,-0.1010576720690381,True,
1641,-0.2855689333559437,True,,-0.32546595341236684,True,
1642,-0.14434974700359718,True,,-0.19106825678761735,True,
1643,-0.24164881071665306,True,,-0.2853200968075103,True,
1644,0.08684993871476099,True,,0.0808614953598319,True,
1645,-0.19407398243226526,True,,-0.20899418532723,True,
1646,-0.26940836052453365,True,,-0.309918118574155,True,
1647,-0.27190218076389766,True,,-0.30163932458146503,True,
1648,-0.293905555361081,True,,-0.2987713095529807,True,
1649,-0.27232891718873026,True,,-0.2945123412413132,True,
1650,-0.5415139296187683,True,,-0.5792705278592375,True,
1651,-0.31617827259041414,True,,-0.3133424360186255,True,
1652,-0.46672790951369353,True,,-0.461369160398844,True,
1653,-0.39560708459566535,True,,-0.41809601491493825,True,
1654,-0.2774718304604134,True,,-0.3062308782926647,True,
1655,-0.01439534817863447,True,,-0.0760923945363754,True,
1656,-0.18135992970664858,True,,-0.1949253133141157,True,
1657,-0.32621743797529595,True,,-0.343523376119418,True,
1658,-0.24019056135428068,True,,-0.24982655216539987,True,
1659,-0.379713063176441,True,,-0.39642587465391393,True,
1660,-0.17699869676443614,True,,-0.23701189001335415,True,
1661,-0.37471373292268817,True,,-0.3609729132117192,True,
1662,-0.06105324074074074,True,,-0.07896675084175084,True,
1663,0.027735504792561372,True,,0.017871513142693238,True,
1664,-0.446332859956938,True,,-0.47464382243804115,True,
1665,-0.2206841269596584,True,,-0.257988931880193,True,
1666,-0.3100974683951491,True,,-0.3799659021455914,True,
1667,-0.13712646064976497,True,,-0.21558152266248845,True,
1668,-0.296989409751661,True,,-0.32393519446285707,True,
1669,-0.19997198781469938,True,,-0.19114814944500857,True,
1670,-0.428696689967606,True,,-0.4550259395474584,True,
1671,-0.40327853228496546,True,,-0.45163688348820585,True,
1672,-0.13674850105331388,True,,-0.12959812023983147,True,
1673,-0.427684876134248,True,,-0.4538166082420624,True,
1674,-0.28520937769000965,True,,-0.2819281988961466,True,
