group_id,source_plant_id,target_plant_id,computable,n_validation_supported,n_test_supported,offset_eligible,affine_eligible,affine_reason,delta,a,b,otg_0,otg_1,otg_2,delta_otg_offset,delta_otg_affine,transfer_mae_0,transfer_mae_1,transfer_mae_2,local_mae,mbe_0,mbe_1,mbe_2,centered_mae_0,centered_mae_1,support_retention,primary_otg
TW_4467a039e00b,PS_047,PS_044,True,615,571,True,True,,0.1818847311687452,-0.020260964257340117,1.384595911747601,0.1186737048292433,0.02130385622597883,-0.020209666962090006,0.09736984860326447,0.1388833717913333,0.19683393639506486,0.09946408779180038,0.05795056460373155,0.07816023156582155,-0.18399214451536902,-0.002107413346623805,0.0009822729891207,0.09897321918391777,0.09897321918391777,0.6838323353293413,0.1186737048292433
TW_4467a039e00b,PS_047,PS_045,True,686,548,True,True,,0.16564566063299227,-0.017971982234487267,1.3448719212905755,0.10737278000357282,0.03599683091230857,-0.004408831156011546,0.07137594909126425,0.11178161115958438,0.1535164961125003,0.08214054702123604,0.04173488495291592,0.046143716108927466,-0.14095734396211515,0.024688316670877113,0.008020341825175848,0.08614407672482816,0.08614407672482816,0.7486338797814208,0.10737278000357282
TW_4467a039e00b,PS_047,PS_046,True,536,487,True,True,,0.11789524668253158,-0.015869580204945895,1.315157573199312,0.06429817903246841,0.024793638047251473,-0.005631450795477472,0.03950454098521694,0.06992962982794589,0.1323585665861975,0.09285402560098055,0.062428936758251605,0.06806038755372908,-0.11903817497685322,-0.0011429282943216284,0.006757627335420493,0.09290995603547716,0.09290995603547716,0.8543859649122807,0.06429817903246841
TW_4467a039e00b,PS_047,PS_048,True,101,132,True,True,,0.14385934179792612,0.051405965788995485,1.3223503686742801,0.08546893876819055,0.04351751033132936,0.016425408078129783,0.041951428436861185,0.06904353069006076,0.12044299949288079,0.0784915710560196,0.05139946880282002,0.03497406072469024,-0.11154206428062835,0.03231727751729777,0.0379842988890886,0.07012281365769545,0.07012281365769543,0.17861975642760486,0.08546893876819055
TW_4467a039e00b,PS_047,PS_049,True,416,477,True,True,,0.19958169805512355,0.019144118293375485,1.346087181193938,0.1118111049686951,0.03018811742119229,0.0055881018416281125,0.08162298754750281,0.10622300312706699,0.1726875783676748,0.09106459082017197,0.0664645752406078,0.06087647339897968,-0.15750248246219167,0.042079215592931866,0.03367827599655655,0.09462310213545437,0.09462310213545437,0.671830985915493,0.1118111049686951
TW_4467a039e00b,PS_047,PS_050,True,523,536,True,True,,0.17808588532640876,0.012495214936742549,1.308774672106816,0.1148626912301649,0.02298161342282886,-0.005802987299205489,0.09188107780733604,0.1206656785293704,0.17507034525649454,0.08318926744915849,0.054404666727124136,0.060207654026329625,-0.16486969506892768,0.013216190257481126,0.010129570999437565,0.08574133659494376,0.08574133659494376,0.6373365041617123,0.1148626912301649
TW_4467a039e00b,PS_047,PS_051,True,417,319,True,True,,0.09243381847456893,-0.028272234884486342,1.403222527536295,0.1065666629733675,0.060710831183857394,0.007046983283108821,0.04585583178951011,0.09951967969025868,0.15174382122285932,0.1058879894333492,0.05222414153260063,0.04517715824949181,-0.1457118444555865,-0.05327802598101758,-0.010185509042938681,0.10083397846676681,0.10083397846676681,0.42704149933065594,0.1065666629733675
TW_4467a039e00b,PS_049,PS_042,True,647,580,True,True,,0.027809528176908835,0.02138602038009085,1.0101535221279738,-0.009538453873604733,-0.00786467609794126,-0.008516477768681918,-0.0016737777756634722,-0.0010219761049228143,0.05160085580042708,0.05327463357609055,0.052622831905349894,0.06113930967403181,-0.006293729824729982,0.021515798352178865,0.021804546125784453,0.05105321455555421,0.05105321455555421,0.7081807081807082,-0.009538453873604733
TW_4467a039e00b,PS_049,PS_043,True,435,398,True,True,,-0.019558632961959775,-0.00613630991389028,0.9771278271631868,-0.014728232054464434,-0.021182490325262114,-0.020851914904485437,0.00645425827079768,0.006123682850021003,0.05945418796876676,0.05299992969796908,0.05333050511874576,0.0741824200232312,0.02678127225473375,0.0072226392927739625,0.007096832080841059,0.0522103970430602,0.0522103970430602,0.5031605562579013,-0.014728232054464434
TW_4467a039e00b,PS_049,PS_044,True,672,588,True,True,,0.002794765991361784,-0.05124798600975926,1.0751820383276252,0.006361898608261737,0.00577457970923359,0.0028298656617171125,0.0005873188990281469,0.003532032946544625,0.08424368045986068,0.08365636156083253,0.08071164751331605,0.07788178185159894,-0.0034900781176735625,-0.0006953121263118058,-0.002013785794407673,0.08352412725148697,0.08352412725148697,0.704191616766467,0.006361898608261737
TW_4467a039e00b,PS_049,PS_045,True,664,555,True,True,,-0.021900900071986733,-0.04029313269826765,1.0255705556770716,0.005620504664835005,0.004315279403874724,0.004471908710032058,0.0013052252609602813,0.0011485959548029473,0.05136242110747393,0.05005719584651365,0.050213825152670984,0.045741916442638926,0.0269192987135137,0.005018398641526953,0.0034307105544837146,0.0508206717666363,0.0508206717666363,0.7581967213114754,0.005620504664835005
TW_4467a039e00b,PS_049,PS_046,True,508,516,True,True,,-0.027617887798387527,-0.03471642479724997,1.0124261118709994,0.0071416636224147095,0.0015257083574848063,0.0015556310182867489,0.005615955264929903,0.005586032604127961,0.07177503386327576,0.06615907859834586,0.0661890012591478,0.06463337024086105,0.036351293518182046,0.00873340571979455,0.009280087176020711,0.06659490419784335,0.06659490419784336,0.9052631578947369,0.0071416636224147095
TW_4467a039e00b,PS_049,PS_047,True,499,428,True,True,,-0.14441475296998435,-0.019505727095009927,0.7858691400876858,-0.017016244994608992,-0.007225877534918462,-0.004955031331893289,-0.00979036745969053,-0.012061213662715703,0.10017716451625297,0.1099675319759435,0.11223837817896867,0.11719340951086196,0.06876098956202772,-0.07565376340795663,-0.08404867926093867,0.0856961505138733,0.08569615051387332,0.7430555555555556,-0.017016244994608992
