group_id,source_plant_id,target_plant_id,mbe_transfer_0,mbe_transfer_1,mbe_transfer_2,abs_mbe_0,abs_mbe_1,centered_mae_0,centered_mae_1,centered_rmse_0,centered_rmse_1,local_mbe,local_centered_mae,otg_0,abs_mbe_transfer
TW_4467a039e00b,PS_047,PS_046,-0.11903817497685322,-0.0011429282943216284,0.006757627335420493,0.11903817497685322,0.0011429282943216284,0.09290995603547716,0.09290995603547716,0.11454690953693125,0.11454690953693125,0.017850677270435263,0.06712654316989194,0.06429817903246841,0.11903817497685322
TW_4467a039e00b,PS_047,PS_048,-0.11154206428062835,0.03231727751729777,0.0379842988890886,0.11154206428062835,0.03231727751729777,0.07012281365769545,0.07012281365769543,0.09187340860261184,0.09187340860261184,0.009689500694532295,0.03532599755767904,0.08546893876819055,0.11154206428062835
TW_4467a039e00b,PS_047,PS_049,-0.15750248246219167,0.042079215592931866,0.03367827599655655,0.15750248246219167,0.042079215592931866,0.09462310213545437,0.09462310213545437,0.12389232079391536,0.12389232079391538,0.007127045066670353,0.061327937985696586,0.1118111049686951,0.15750248246219167
TW_4467a039e00b,PS_047,PS_050,-0.16486969506892768,0.013216190257481126,0.010129570999437565,0.16486969506892768,0.013216190257481126,0.08574133659494376,0.08574133659494376,0.11388916000966079,0.11388916000966078,-0.0063142701582633905,0.059950484688840684,0.1148626912301649,0.16486969506892768
TW_4467a039e00b,PS_047,PS_051,-0.1457118444555865,-0.05327802598101758,-0.010185509042938681,0.1457118444555865,0.05327802598101758,0.10083397846676681,0.10083397846676681,0.11723297616658199,0.117232976166582,-0.0072595063968986925,0.04534732726835798,0.1065666629733675,0.1457118444555865
TW_4467a039e00b,PS_049,PS_042,-0.006293729824729982,0.021515798352178865,0.021804546125784453,0.006293729824729982,0.021515798352178865,0.05105321455555421,0.05105321455555421,0.07227007786619141,0.07227007786619141,-0.04202548556487458,0.04803696309395036,-0.009538453873604733,0.006293729824729982
TW_4467a039e00b,PS_049,PS_043,0.02678127225473375,0.0072226392927739625,0.007096832080841059,0.02678127225473375,0.0072226392927739625,0.0522103970430602,0.0522103970430602,0.09195520498575352,0.09195520498575352,-0.028693233414262147,0.07334416880917677,-0.014728232054464434,0.02678127225473375
TW_4467a039e00b,PS_049,PS_044,-0.0034900781176735625,-0.0006953121263118058,-0.002013785794407673,0.0034900781176735625,0.0006953121263118058,0.08352412725148697,0.08352412725148697,0.11611746312106001,0.11611746312106003,-0.0360374989211303,0.06591704428414576,0.006361898608261737,0.0034900781176735625
TW_4467a039e00b,PS_049,PS_045,0.0269192987135137,0.005018398641526953,0.0034307105544837146,0.0269192987135137,0.005018398641526953,0.0508206717666363,0.0508206717666363,0.07894174158421868,0.07894174158421868,0.010967308712548864,0.04695799265222703,0.005620504664835005,0.0269192987135137
TW_4467a039e00b,PS_049,PS_046,0.036351293518182046,0.00873340571979455,0.009280087176020711,0.036351293518182046,0.00873340571979455,0.06659490419784335,0.06659490419784336,0.10016644388763006,0.10016644388763007,0.018245336054430236,0.06415098057665586,0.0071416636224147095,0.036351293518182046
TW_4467a039e00b,PS_049,PS_047,0.06876098956202772,-0.07565376340795663,-0.08404867926093867,0.06876098956202772,0.07565376340795663,0.0856961505138733,0.08569615051387332,0.1132393221936721,0.1132393221936721,-0.09130139531790926,0.10455884754963736,-0.017016244994608992,0.06876098956202772
TW_4467a039e00b,PS_049,PS_048,0.024570132577382914,0.019564360883639418,0.019574917364177026,0.024570132577382914,0.019564360883639418,0.041440877523047294,0.041440877523047294,0.0745493020031352,0.0745493020031352,0.005159933237598822,0.03707249766699463,0.010044521111434682,0.024570132577382914
TW_4467a039e00b,PS_049,PS_050,0.02372434509000344,0.006305873182352982,0.005835045227665942,0.02372434509000344,0.006305873182352982,0.0654136142200179,0.0654136142200179,0.10318376995476793,0.10318376995476793,-0.00526350889518942,0.0596601009201553,0.006793773823267998,0.02372434509000344
TW_4467a039e00b,PS_049,PS_051,0.04807646385638991,-0.00048665745700732444,0.0015205116046427803,0.04807646385638991,0.00048665745700732444,0.06635751924562582,0.06635751924562582,0.13020208494688187,0.13020208494688187,0.0022673573350403486,0.05752948965877066,0.016301774762073354,0.04807646385638991
TW_4467a039e00b,PS_050,PS_042,-0.02510398502000992,0.02303137872238489,0.023064905415147045,0.02510398502000992,0.02303137872238489,0.04215976717025932,0.04215976717025933,0.0663535567333477,0.0663535567333477,-0.04439600732052529,0.0474973961651365,-0.013230633404320673,0.02510398502000992
TW_4467a039e00b,PS_050,PS_043,-0.0004245997613557836,0.01558318873715803,0.016992111330822277,0.0004245997613557836,0.01558318873715803,0.055764050845458914,0.055764050845458914,0.09423385105106315,0.09423385105106315,-0.03580177089383267,0.06989614934888846,-0.020052905059231803,0.0004245997613557836
TW_4467a039e00b,PS_050,PS_044,-0.02453689633265033,0.003259189752254707,0.002374118334679431,0.02453689633265033,0.003259189752254707,0.07716247433731346,0.07716247433731348,0.1138026962789591,0.1138026962789591,-0.037767668424449626,0.06745807376512612,0.004544655186495772,0.02453689633265033
